TVDSS,WELL,NPHI,GR,RHOB,PHIE,VSH
3315.15726,N14,0.16567,94.423,2.398,0.149261,0.1644
3315.30966,N14,0.15232,95.512,2.404,0.138081,0.1556
3315.46206,N14,0.13153,93.91,2.38,0.159092,0.0443
3315.61446,N14,0.10561,73.809,2.384,0.154906,0.0
3315.76686,N14,0.08177,53.707,2.388,0.142362,0.0
3315.91926,N14,0.09415,33.606,2.358,0.158348,0.0
3316.07166,N14,0.10653,30.223,2.362,0.162789,0.0
3316.22406,N14,0.11891,29.187,2.361,0.168747,0.0
3316.37646,N14,0.1313,24.835,2.328,0.185608,0.0
3316.52886,N14,0.14368,35.075,2.331,0.189999,0.0
3316.68126,N14,0.15606,46.141,2.369,0.161886,0.1042
3316.83366,N14,0.16844,57.207,2.407,0.132744,0.2136
3316.98606,N14,0.17649,67.215,2.38,0.150067,0.1907
3317.13846,N14,0.1816,58.233,2.347,0.172177,0.1474
3317.29086,N14,0.1867,49.252,2.314,0.194283,0.104
3317.44326,N14,0.18548,43.572,2.313,0.19523,0.0982
3317.59566,N14,0.18463,41.878,2.296,0.207317,0.0645
3317.74806,N14,0.18984,42.501,2.278,0.218883,0.0487
3317.90046,N14,0.19505,45.406,2.266,0.226243,0.0439
3318.05286,N14,0.18421,46.71,2.293,0.209504,0.0577
3318.20526,N14,0.16898,42.667,2.32,0.193645,0.0572
3318.35766,N14,0.18203,38.625,2.359,0.163678,0.1706
3318.51006,N14,0.22165,52.696,2.407,0.122054,0.387
3318.81486,N14,0.23609,81.851,2.46,0.081986,0.5304
3318.96726,N14,0.20542,74.655,2.433,0.107083,0.3814
3319.11966,N14,0.19022,67.459,2.353,0.166236,0.1864
3319.27206,N14,0.20671,60.264,2.274,0.218285,0.0964
3319.42446,N14,0.22321,55.258,2.294,0.200942,0.1865
3319.57686,N14,0.23699,64.803,2.314,0.184147,0.2678
3319.72925,N14,0.22113,74.347,2.334,0.173328,0.2525
3319.88165,N14,0.20527,69.485,2.355,0.161804,0.239
3320.03405,N14,0.21869,64.758,2.386,0.137372,0.3391
3320.18645,N14,0.23225,68.387,2.417,0.112911,0.4397
3320.33885,N14,0.23973,72.016,2.447,0.090372,0.5186
3320.49125,N14,0.24722,75.645,2.494,0.055891,0.6285
3320.64365,N14,0.27073,79.273,2.497,0.049077,0.7105
3320.79605,N14,0.27358,82.902,2.521,0.031648,0.7635
3321.86285,N14,0.27791,78.5,2.497,0.047635,0.7339
3322.01525,N14,0.28563,74.024,2.51,0.053131,0.7003
3322.77725,N14,0.14011,51.009,2.325,0.190527,0.0
3322.92965,N14,0.11219,38.698,2.303,0.185471,0.0
3323.08205,N14,0.12169,21.624,2.302,0.190212,0.0
3323.23445,N14,0.12002,23.511,2.338,0.177119,0.0
3323.38685,N14,0.11436,23.413,2.373,0.162607,0.0
3323.53925,N14,0.11031,22.594,2.396,0.152955,0.0
3323.69165,N14,0.11591,23.466,2.343,0.173546,0.0
3323.84405,N14,0.1234,22.334,2.346,0.175896,0.0
3323.99645,N14,0.13861,30.808,2.358,0.173106,0.0273
3324.14885,N14,0.15382,40.549,2.344,0.179868,0.0514
3324.30125,N14,0.16902,50.29,2.368,0.159983,0.1446
3324.45365,N14,0.20852,60.032,2.393,0.134511,0.3187
3325.21565,N14,0.12923,67.699,2.418,0.132873,0.1059
3325.36805,N14,0.13153,59.822,2.437,0.119059,0.1479
3325.52045,N14,0.17144,51.944,2.455,0.098438,0.3107
3325.67285,N14,0.21134,44.067,2.474,0.117502,0.2724
3325.82525,N14,0.21594,58.519,2.493,0.071991,0.4788
3325.97765,N14,0.12302,76.625,2.499,0.076953,0.233
3326.13005,N14,0.1481,64.817,2.465,0.096051,0.2528
3326.28245,N14,0.17318,49.913,2.509,0.072017,0.3559
3326.43485,N14,0.17197,52.518,2.502,0.066188,0.3931
3326.58725,N14,0.21768,65.452,2.462,0.084274,0.4741
3327.04445,N14,0.19732,63.467,2.344,0.171116,0.1931
3327.19685,N14,0.12594,39.691,2.342,0.178403,0.0
3327.34925,N14,0.10553,35.395,2.352,0.165718,0.0
3327.50165,N14,0.09972,31.098,2.361,0.159967,0.0
3327.65405,N14,0.11101,28.537,2.369,0.162457,0.0
3327.80645,N14,0.13942,34.45,2.402,0.14207,0.11
3327.95885,N14,0.16783,40.364,2.458,0.113829,0.2195
3328.11125,N14,0.19624,50.819,2.513,0.07813,0.3688
3328.26365,N14,0.16226,75.634,2.477,0.08478,0.3208
3328.41605,N14,0.12299,88.929,2.432,0.124278,0.111
3328.56845,N14,0.10018,73.893,2.388,0.151065,0.0
3328.72085,N14,0.08638,58.858,2.395,0.142249,0.0
3328.87325,N14,0.09157,43.822,2.392,0.145711,0.0
3329.02565,N14,0.09479,29.433,2.374,0.153272,0.0
3329.17805,N14,0.09396,25.418,2.381,0.150528,0.0
3329.33045,N14,0.09963,24.13,2.371,0.156549,0.0
3329.48285,N14,0.11352,23.713,2.361,0.16632,0.0
3329.63525,N14,0.12741,25.132,2.351,0.175961,0.0
3329.78765,N14,0.16606,28.534,2.341,0.186329,0.0505
3332.22605,N14,0.25391,89.523,2.393,0.125371,0.4666
3332.37845,N14,0.15341,94.835,2.333,0.187663,0.0301
3332.53085,N14,0.11754,77.085,2.299,0.189326,0.0
3332.68325,N14,0.12044,59.334,2.327,0.181076,0.0
3332.83565,N14,0.12296,41.583,2.322,0.183932,0.0
3332.98805,N14,0.12475,27.811,2.3,0.192297,0.0
3333.14045,N14,0.12654,21.637,2.281,0.199644,0.0
3333.29285,N14,0.12833,22.366,2.292,0.196677,0.0
3333.44525,N14,0.12911,21.231,2.287,0.198753,0.0
3333.59765,N14,0.12242,17.929,2.268,0.202206,0.0
3333.75005,N14,0.13971,17.053,2.276,0.207337,0.0
3333.90245,N14,0.18173,16.977,2.272,0.22689,0.0
3334.05485,N14,0.22375,17.706,2.307,0.231141,0.0
3334.20725,N14,0.26577,27.132,2.375,0.226319,0.0305
3335.42645,N14,0.29973,90.914,2.516,0.029926,0.8396
3335.57885,N14,0.28388,94.975,2.522,0.028891,0.7988
3335.73125,N14,0.24334,98.303,2.528,0.03268,0.6777
3335.88365,N14,0.20281,96.842,2.514,0.050601,0.5202
3336.03605,N14,0.18734,94.271,2.497,0.065692,0.4389
3336.18845,N14,0.19398,90.624,2.479,0.077063,0.4278
3336.34085,N14,0.19857,93.401,2.462,0.088099,0.4118
3336.49325,N14,0.19711,89.397,2.441,0.103136,0.3688
3336.64565,N14,0.23066,87.49,2.412,0.116736,0.4254
3337.56005,N14,0.20302,46.994,2.278,0.216226,0.0917
3337.71245,N14,0.20544,38.647,2.275,0.217841,0.0941
3337.86485,N14,0.20641,42.294,2.273,0.219047,0.0936
3338.01725,N14,0.2003,45.942,2.291,0.207663,0.1064
3338.16965,N14,0.20372,45.598,2.325,0.183144,0.1794
3338.32205,N14,0.2151,44.505,2.36,0.156607,0.2786
3338.47445,N14,0.21587,47.623,2.394,0.136431,0.3232
3338.62685,N14,0.21546,51.27,2.429,0.113993,0.3753
3338.77925,N14,0.23,56.478,2.474,0.090142,0.4497
3338.93165,N14,0.24454,65.601,2.54,0.049806,0.58
3339.23645,N14,0.22144,61.889,2.535,0.050709,0.527
3339.38885,N14,0.18576,54.552,2.471,0.08433,0.3864
3339.54125,N14,0.15008,47.214,2.407,0.136425,0.1538
3339.69365,N14,0.16453,39.877,2.424,0.125406,0.2125
3339.84605,N14,0.23759,32.539,2.463,0.17075,0.1077
3340.45564,N14,0.14283,101.984,2.362,0.169453,0.0483
3340.60804,N14,0.12645,78.205,2.34,0.179318,0.0
3340.76044,N14,0.12172,54.427,2.325,0.182342,0.0
3340.91284,N14,0.1163,30.648,2.311,0.184652,0.0
3341.06524,N14,0.10947,26.45,2.314,0.180454,0.0
3341.21764,N14,0.10264,22.883,2.347,0.166065,0.0
3341.37004,N14,0.09671,19.537,2.38,0.152153,0.0
3341.52244,N14,0.10166,21.36,2.377,0.155464,0.0
3341.67484,N14,0.09931,23.183,2.363,0.1591,0.0
3341.82724,N14,0.08807,23.225,2.349,0.158437,0.0
3341.97964,N14,0.07684,20.976,2.336,0.157158,0.0
3342.13204,N14,0.06561,18.726,2.361,0.143078,0.0
3342.28444,N14,0.07624,16.477,2.392,0.138322,0.0
3342.43684,N14,0.09004,16.483,2.371,0.152025,0.0
3342.58924,N14,0.10385,18.463,2.345,0.167308,0.0
3342.74164,N14,0.11765,19.315,2.342,0.174677,0.0
3342.89404,N14,0.18257,22.47,2.35,0.199544,0.0
3344.72284,N14,0.11708,32.228,2.292,0.191505,0.0
3344.87524,N14,0.11853,16.386,2.287,0.193889,0.0
3345.02764,N14,0.11999,14.399,2.283,0.195936,0.0
3345.18004,N14,0.12144,13.305,2.283,0.196609,0.0
3345.33244,N14,0.11902,12.211,2.292,0.192406,0.0
3345.48484,N14,0.1103,12.367,2.3,0.185605,0.0
3345.63724,N14,0.10158,13.097,2.31,0.178075,0.0
3345.78964,N14,0.07969,13.826,2.326,0.161929,0.0
3346.55164,N14,0.07194,14.921,2.359,0.147045,0.0
3346.70404,N14,0.0912,17.11,2.36,0.156267,0.0
3346.85644,N14,0.11047,19.298,2.355,0.166974,0.0
3347.00884,N14,0.10231,19.674,2.35,0.164896,0.0
3347.16124,N14,0.09338,18.84,2.343,0.16302,0.0
3347.31364,N14,0.10223,18.275,2.335,0.169931,0.0
3347.46604,N14,0.11886,18.405,2.328,0.180015,0.0
3347.61844,N14,0.1355,24.438,2.332,0.186082,0.0
3347.77084,N14,0.13489,30.471,2.328,0.187196,0.0
3347.92324,N14,0.13092,36.503,2.323,0.187163,0.0
3348.07564,N14,0.12844,38.706,2.332,0.182957,0.0
3348.22804,N14,0.13098,36.063,2.344,0.179949,0.0
3348.38044,N14,0.11228,33.419,2.361,0.165757,0.0
3348.53284,N14,0.09028,36.864,2.382,0.148454,0.0
3348.68524,N14,0.09413,41.486,2.403,0.143214,0.0
3348.83764,N14,0.11612,37.159,2.424,0.131274,0.0741
3348.99004,N14,0.13812,31.69,2.352,0.177413,0.0148
3349.14244,N14,0.12961,29.423,2.33,0.184167,0.0
3349.29484,N14,0.12068,28.243,2.32,0.183583,0.0
3349.44724,N14,0.09745,23.013,2.31,0.176087,0.0
3349.59964,N14,0.08801,21.473,2.313,0.170447,0.0
3349.75204,N14,0.08732,19.933,2.333,0.163419,0.0
3349.90444,N14,0.10019,18.618,2.353,0.162888,0.0
3350.05684,N14,0.11306,19.972,2.374,0.161681,0.0
3350.20924,N14,0.12593,21.326,2.371,0.168432,0.0
3350.36164,N14,0.13881,19.655,2.347,0.182336,0.0
3350.51404,N14,0.14865,17.222,2.323,0.19493,0.0
3350.66644,N14,0.20793,21.798,2.299,0.227872,0.0
3353.40964,N14,0.2528,97.634,2.38,0.134705,0.4393
3353.56204,N14,0.1684,93.987,2.449,0.103263,0.2899
3353.71444,N14,0.14079,84.034,2.425,0.125644,0.1563
3353.86684,N14,0.16251,74.082,2.476,0.085435,0.3198
3354.01924,N14,0.19983,64.129,2.461,0.088549,0.4141
3354.17164,N14,0.23715,54.176,2.445,0.10948,0.4168
3354.47644,N14,0.25612,75.143,2.495,0.053408,0.6593
3354.62884,N14,0.24733,91.235,2.444,0.090948,0.5379
3355.54324,N14,0.21864,85.216,2.459,0.086188,0.4717
3356.00044,N14,0.24742,92.237,2.359,0.150507,0.3836
3356.15284,N14,0.20651,87.337,2.325,0.182582,0.1885
3356.30524,N14,0.16559,79.208,2.375,0.155763,0.1461
3356.45764,N14,0.14024,71.079,2.439,0.115914,0.1799
3356.61004,N14,0.17825,62.95,2.422,0.120251,0.2729
3356.76244,N14,0.19956,58.025,2.437,0.105452,0.3696
3356.91484,N14,0.16917,68.121,2.402,0.136106,0.2069
3357.06724,N14,0.13878,71.482,2.367,0.166758,0.0442
3357.21964,N14,0.10839,51.593,2.333,0.173494,0.0
3357.37204,N14,0.11537,31.705,2.328,0.17842,0.0
3357.52444,N14,0.12264,23.446,2.336,0.178986,0.0
3357.67684,N14,0.11153,18.43,2.344,0.171204,0.0
3357.82924,N14,0.11989,20.532,2.319,0.183565,0.0
3357.98164,N14,0.11388,25.717,2.334,0.175689,0.0
3358.13404,N14,0.10576,30.902,2.362,0.162434,0.0
3358.28644,N14,0.11245,32.228,2.353,0.168559,0.0
3358.43884,N14,0.11914,28.094,2.336,0.177405,0.0
3358.59124,N14,0.12583,23.959,2.319,0.186259,0.0
3358.74364,N14,0.11713,20.949,2.312,0.184694,0.0
3358.89604,N14,0.10642,19.126,2.333,0.172575,0.0
3359.04844,N14,0.09572,17.302,2.354,0.16044,0.0
3359.20084,N14,0.08629,18.592,2.398,0.141204,0.0
3359.35324,N14,0.07975,20.295,2.443,0.123117,0.0
3359.96284,N14,0.08247,16.092,2.458,0.119405,0.0
3360.11524,N14,0.11425,20.072,2.389,0.1571,0.0
3360.26764,N14,0.14195,24.052,2.32,0.193066,0.0
3360.42004,N14,0.14661,25.16,2.285,0.207275,0.0
3360.57244,N14,0.15959,22.365,2.383,0.178561,0.0
3360.72484,N14,0.1801,21.574,2.482,0.159134,0.0
3360.87724,N14,0.20061,23.034,2.556,0.150244,0.0
3361.79163,N14,0.37345,94.121,2.576,0.0,0.9883
3362.70603,N14,0.37816,105.98,2.561,0.0,1.0
3362.85843,N14,0.37826,108.22,2.564,0.0,1.0
3363.01083,N14,0.38214,110.459,2.567,0.0,1.0
3363.16323,N14,0.37059,112.699,2.574,0.0,1.0
3363.31563,N14,0.38591,109.648,2.589,0.0,1.0
3363.46803,N14,0.37922,107.382,2.578,0.0,1.0
3363.62043,N14,0.37216,109.693,2.528,0.0,1.0
3364.07763,N14,0.17601,53.892,2.467,0.089087,0.3474
3365.29683,N14,0.14567,69.09,2.406,0.13801,0.1376
3365.44923,N14,0.16102,81.494,2.42,0.125107,0.2131
3365.60163,N14,0.16003,89.051,2.503,0.066833,0.3608
3365.75403,N14,0.15438,93.182,2.5,0.070075,0.3369
3365.90643,N14,0.14873,97.314,2.497,0.073317,0.3131
3366.36363,N14,0.14294,89.667,2.498,0.073747,0.296
3366.51603,N14,0.14353,98.151,2.457,0.102595,0.2234
3366.66843,N14,0.14861,96.623,2.416,0.130401,0.1654
3366.82083,N14,0.14693,81.7,2.375,0.159511,0.0853
3366.97323,N14,0.1442,66.776,2.335,0.188113,0.0037
3367.12563,N14,0.14834,51.853,2.294,0.2049,0.0
3367.27803,N14,0.17161,44.297,2.253,0.229341,0.0
3367.43043,N14,0.16637,66.723,2.333,0.185057,0.0723
3367.58283,N14,0.14498,89.149,2.472,0.091736,0.2554
3372.00243,N14,0.36331,104.835,2.545,0.0,1.0
3372.30723,N14,0.39339,107.77,2.56,0.0,1.0
3372.45963,N14,0.38075,105.999,2.57,0.0,1.0
3372.61203,N14,0.36812,106.162,2.576,0.0,1.0
3372.76443,N14,0.34624,100.486,2.585,0.0,1.0
3373.52643,N14,0.22505,89.848,2.512,0.047627,0.589
3373.67883,N14,0.26232,96.746,2.499,0.049359,0.6868
3373.83123,N14,0.27388,97.757,2.497,0.048445,0.7208
3373.98363,N14,0.23844,94.402,2.513,0.044269,0.6344
3374.13603,N14,0.203,90.025,2.529,0.03986,0.5481
3374.28843,N14,0.23229,84.334,2.534,0.030554,0.6526
3374.44083,N14,0.28294,89.024,2.525,0.026969,0.8012
3375.81243,N14,0.29687,89.242,2.579,0.000516,0.9232
3375.96483,N14,0.33831,98.399,2.588,0.0,1.0
3376.11723,N14,0.37974,107.557,2.554,0.0,1.0
3377.18403,N14,0.17523,88.247,2.376,0.153125,0.1794
3377.33643,N14,0.1422,74.384,2.318,0.19387,0.0
3377.48883,N14,0.1422,60.522,2.328,0.190398,0.0
3377.64123,N14,0.1422,51.415,2.286,0.204978,0.0
3377.79363,N14,0.13334,61.898,2.311,0.192382,0.0
3377.94603,N14,0.12358,72.382,2.375,0.164195,0.0093
3378.09843,N14,0.1125,73.427,2.439,0.121444,0.0896
3378.25083,N14,0.10143,73.022,2.466,0.104603,0.1026
3378.55563,N14,0.20274,56.88,2.52,0.05445,0.4917
3378.70803,N14,0.26206,58.826,2.526,0.076742,0.5177
3378.86043,N14,0.29173,86.316,2.525,0.025214,0.8299
3379.01283,N14,0.29197,101.734,2.515,0.032186,0.8125
3379.16523,N14,0.29008,99.79,2.522,0.027652,0.819
3379.47003,N14,0.24938,99.845,2.526,0.032911,0.6937
3379.92723,N14,0.21417,78.706,2.54,0.029728,0.6045
3380.07963,N14,0.26287,66.399,2.535,0.052501,0.6187
3380.53683,N14,0.25883,87.616,2.521,0.034579,0.7154
3380.68923,N14,0.2535,97.673,2.531,0.028549,0.7162
3380.84163,N14,0.24302,106.686,2.497,0.054623,0.6203
3380.99403,N14,0.20668,93.494,2.476,0.07664,0.4637
3381.14643,N14,0.17034,80.303,2.497,0.069053,0.3835
3381.29883,N14,0.13401,67.112,2.478,0.089674,0.2306
3381.45123,N14,0.12453,56.165,2.457,0.106373,0.1615
3381.60362,N14,0.13388,58.937,2.435,0.119996,0.152
3381.75602,N14,0.13423,61.709,2.414,0.134683,0.1149
3381.90842,N14,0.1148,64.48,2.395,0.151914,0.017
3382.06082,N14,0.09537,54.659,2.414,0.140088,0.0
3382.21322,N14,0.13268,43.228,2.434,0.120939,0.1462
3382.36562,N14,0.19329,31.798,2.451,0.139326,0.1573
3382.51802,N14,0.25389,50.3,2.452,0.117152,0.404
3382.97522,N14,0.26795,84.245,2.52,0.033473,0.7433
3383.12762,N14,0.21525,85.077,2.531,0.036033,0.5916
3383.28002,N14,0.19814,83.435,2.486,0.071306,0.454
3383.43242,N14,0.17214,84.57,2.479,0.081408,0.3566
3383.58482,N14,0.14048,77.588,2.495,0.076361,0.2826
3383.73722,N14,0.20079,70.605,2.512,0.052418,0.51
3383.88962,N14,0.2611,78.375,2.528,0.029182,0.7355
3384.19442,N14,0.34855,93.513,2.56,0.0,0.9802
3384.34682,N14,0.31996,93.93,2.549,0.0,0.9655
3384.49922,N14,0.3011,93.583,2.505,0.037363,0.824
3384.65162,N14,0.29558,91.394,2.461,0.069313,0.726
3384.80402,N14,0.19702,97.299,2.417,0.119993,0.3249
3384.95642,N14,0.17071,81.398,2.373,0.156137,0.1592
3385.10882,N14,0.14439,65.497,2.329,0.191001,0.0
3385.26122,N14,0.11808,49.596,2.331,0.178634,0.0
3385.41362,N14,0.12797,38.98,2.309,0.190663,0.0
3385.56602,N14,0.14221,30.017,2.287,0.204636,0.0
3385.71842,N14,0.15646,24.512,2.264,0.218925,0.0
3385.87082,N14,0.15823,22.689,2.254,0.223201,0.0
3386.02322,N14,0.15318,20.866,2.265,0.217139,0.0
3386.17562,N14,0.16132,23.317,2.263,0.221391,0.0
3386.32802,N14,0.16519,26.347,2.264,0.22271,0.0
3386.48042,N14,0.16827,29.376,2.273,0.220861,0.0
3386.63282,N14,0.16838,32.406,2.276,0.219851,0.0
3386.78522,N14,0.16644,30.551,2.249,0.228528,0.0
3386.93762,N14,0.17444,26.069,2.241,0.234791,0.0
3387.09002,N14,0.17167,23.532,2.251,0.230072,0.0
3387.24242,N14,0.16675,24.037,2.261,0.224437,0.0
3387.39482,N14,0.16183,21.665,2.264,0.22126,0.0
3387.54722,N14,0.15691,21.686,2.247,0.225074,0.0
3387.69962,N14,0.16015,20.932,2.23,0.232458,0.0
3387.85202,N14,0.16871,18.5,2.267,0.223163,0.0
3388.00442,N14,0.17727,20.347,2.329,0.203966,0.0046
3388.15682,N14,0.18052,26.183,2.39,0.169034,0.0824
3388.30922,N14,0.18124,36.435,2.434,0.127876,0.2191
3388.46162,N14,0.18197,60.651,2.324,0.188226,0.1067
3388.61402,N14,0.18177,61.462,2.286,0.214902,0.037
3388.76642,N14,0.18086,47.514,2.266,0.228655,0.0
3388.91882,N14,0.18225,33.681,2.253,0.233851,0.0
3389.07122,N14,0.17499,31.493,2.309,0.200146,0.0567
3389.22362,N14,0.17379,29.306,2.395,0.156576,0.1241
3389.37602,N14,0.17815,27.118,2.481,0.137238,0.0949
3390.44282,N14,0.19115,85.639,2.481,0.076218,0.4222
3390.59522,N14,0.20732,85.73,2.519,0.04616,0.544
3391.96682,N14,0.26835,92.752,2.494,0.051659,0.6973
3392.27162,N14,0.17345,91.321,2.39,0.143664,0.199
3392.42402,N14,0.14189,79.407,2.414,0.13315,0.1399
3392.57642,N14,0.16479,67.493,2.366,0.162236,0.1272
3392.72882,N14,0.18769,55.58,2.367,0.15693,0.2036
3392.88122,N14,0.17859,43.666,2.353,0.168576,0.1485
3393.03362,N14,0.16032,48.011,2.334,0.185573,0.0544
3393.18602,N14,0.15554,49.483,2.344,0.179522,0.057
3393.33842,N14,0.15089,45.579,2.321,0.196584,0.0
3393.49082,N14,0.14386,50.443,2.315,0.195636,0.0
3393.64322,N14,0.13683,55.307,2.303,0.196701,0.0
3393.79562,N14,0.1298,58.078,2.315,0.18942,0.0
3393.94802,N14,0.13585,45.926,2.328,0.187619,0.0
3394.10042,N14,0.11418,35.446,2.367,0.164572,0.0
3394.25282,N14,0.09164,33.135,2.409,0.140042,0.0
3395.31962,N14,0.11009,27.776,2.402,0.14794,0.0144
3395.47202,N14,0.13733,35.231,2.325,0.189308,0.0
3395.62442,N14,0.17304,47.777,2.329,0.186519,0.0867
3395.77682,N14,0.19227,45.128,2.332,0.180544,0.1548
3395.92922,N14,0.16501,37.675,2.287,0.214543,0.0
3396.08162,N14,0.15681,30.222,2.266,0.218378,0.0
3396.23402,N14,0.14938,30.907,2.287,0.207795,0.0
3396.38642,N14,0.14267,33.258,2.308,0.197547,0.0
3396.53882,N14,0.157,35.609,2.313,0.200963,0.0054
3396.69122,N14,0.17133,44.83,2.338,0.180553,0.0975
3396.84362,N14,0.1657,54.795,2.329,0.187996,0.0628
3396.99602,N14,0.15363,44.632,2.312,0.200911,0.0
3397.14842,N14,0.14157,33.392,2.299,0.200187,0.0
3397.30082,N14,0.17299,22.153,2.289,0.214568,0.0138
3397.45322,N14,0.24724,29.175,2.289,0.224252,0.1223
3398.82482,N14,0.32383,97.391,2.571,0.0,1.0
3398.97722,N14,0.30939,93.133,2.58,0.0,0.9751
3399.28202,N14,0.2669,93.529,2.517,0.035794,0.7344
3399.43442,N14,0.24252,92.84,2.529,0.032129,0.6768
3399.58682,N14,0.23172,86.275,2.534,0.030665,0.6507
3399.89162,N14,0.27629,73.144,2.589,0.026091,0.7086
3400.50122,N14,0.36626,98.913,2.556,0.0,1.0
3400.65362,N14,0.38987,100.244,2.584,0.0,1.0
3400.80602,N14,0.28344,99.647,2.567,0.0,0.8792
3401.26322,N14,0.18698,90.779,2.513,0.054426,0.4668
3401.41562,N14,0.22662,83.227,2.483,0.067738,0.5414
3401.56802,N14,0.28929,75.674,2.452,0.076889,0.6891
3402.63481,N14,0.27978,100.665,2.515,0.034629,0.7727
3402.78721,N14,0.23278,103.401,2.53,0.033325,0.6469
3402.93961,N14,0.29113,106.137,2.525,0.025334,0.8279
3404.00641,N14,0.1483,81.016,2.478,0.086844,0.2771
3404.15881,N14,0.14165,78.19,2.43,0.121959,0.1682
3404.31121,N14,0.13664,87.038,2.386,0.153857,0.0718
3404.46361,N14,0.15061,81.929,2.412,0.132809,0.1646
3404.61601,N14,0.22754,59.448,2.438,0.099133,0.4625
3405.53041,N14,0.10551,79.858,2.301,0.182998,0.0
3405.68281,N14,0.12968,69.591,2.454,0.107463,0.1728
3405.83521,N14,0.18067,59.324,2.422,0.119766,0.2807
3405.98761,N14,0.1417,49.057,2.42,0.128974,0.1501
3406.14001,N14,0.12323,41.643,2.436,0.121417,0.1191
3406.29241,N14,0.13068,58.419,2.426,0.126962,0.1252
3406.44481,N14,0.17364,63.041,2.43,0.11556,0.2724
3406.59721,N14,0.2166,54.418,2.403,0.125875,0.3632
3406.74961,N14,0.17165,45.795,2.386,0.146831,0.1859
3406.90201,N14,0.11202,37.172,2.444,0.118019,0.0971
3407.05441,N14,0.1132,66.169,2.397,0.15083,0.0155
3407.20681,N14,0.12387,70.352,2.356,0.172674,0.0
3407.35921,N14,0.13455,55.029,2.342,0.182209,0.0
3407.51161,N14,0.13155,39.707,2.328,0.185719,0.0
3407.66401,N14,0.1349,24.728,2.313,0.192385,0.0
3407.81641,N14,0.17171,27.007,2.323,0.190992,0.0715
3407.96881,N14,0.24595,29.286,2.349,0.202509,0.1238
3408.27361,N14,0.25431,44.044,2.399,0.150593,0.3206
3408.42601,N14,0.14881,79.413,2.381,0.154924,0.1024
3408.57841,N14,0.13638,77.749,2.346,0.181626,0.0
3408.73081,N14,0.13683,65.942,2.31,0.194279,0.0
3408.88321,N14,0.12985,54.135,2.275,0.203224,0.0
3409.03561,N14,0.12205,39.456,2.285,0.196205,0.0
3409.18801,N14,0.12072,20.959,2.3,0.190452,0.0
3409.34041,N14,0.11982,18.479,2.287,0.194488,0.0
3409.49281,N14,0.11712,20.17,2.275,0.197333,0.0
3409.64521,N14,0.11449,20.113,2.29,0.190979,0.0
3409.79761,N14,0.11772,17.843,2.299,0.18941,0.0
3409.95001,N14,0.11491,15.573,2.293,0.190152,0.0
3410.10241,N14,0.1094,16.966,2.306,0.183141,0.0
3410.25481,N14,0.11124,19.483,2.318,0.17992,0.0
3410.40721,N14,0.11603,19.691,2.314,0.183503,0.0
3410.55961,N14,0.11545,19.9,2.33,0.177774,0.0
3410.71201,N14,0.11548,21.651,2.328,0.17847,0.0
3410.86441,N14,0.11825,23.735,2.319,0.182815,0.0
3411.01681,N14,0.11358,23.094,2.308,0.184415,0.0
3411.16921,N14,0.11743,20.176,2.326,0.180047,0.0
3411.32161,N14,0.12366,21.61,2.32,0.184935,0.0
3411.47401,N14,0.12989,23.433,2.319,0.188082,0.0
3411.62641,N14,0.13011,22.265,2.304,0.193349,0.0
3411.77881,N14,0.12688,24.176,2.294,0.19533,0.0
3411.93121,N14,0.11321,27.7,2.3,0.18697,0.0
3412.08361,N14,0.09954,27.607,2.305,0.178783,0.0
3412.23601,N14,0.10306,26.044,2.325,0.173706,0.0
3412.38841,N14,0.12174,24.797,2.352,0.173096,0.0
3412.54081,N14,0.14043,23.963,2.377,0.16235,0.0528
3412.69321,N14,0.15146,24.442,2.375,0.166572,0.0592
3412.84561,N14,0.13747,32.008,2.347,0.18105,0.0036
3412.99801,N14,0.12348,39.575,2.312,0.187599,0.0
3413.15041,N14,0.10949,37.256,2.285,0.190322,0.0
3413.30281,N14,0.11121,26.938,2.294,0.188075,0.0
3413.45521,N14,0.123,20.467,2.304,0.190125,0.0
3413.60761,N14,0.11517,24.115,2.317,0.182082,0.0
3413.76001,N14,0.10958,27.763,2.33,0.175066,0.0
3413.91241,N14,0.10567,28.399,2.326,0.174598,0.0
3414.06481,N14,0.10513,23.385,2.311,0.179428,0.0
3414.21721,N14,0.1111,18.371,2.296,0.187342,0.0
3414.36961,N14,0.10913,16.207,2.298,0.185733,0.0
3414.52201,N14,0.10715,15.022,2.314,0.179365,0.0
3414.67441,N14,0.10749,14.496,2.303,0.183259,0.0
3414.82681,N14,0.1116,17.997,2.293,0.188599,0.0
3414.97921,N14,0.11571,19.474,2.309,0.185063,0.0
3415.13161,N14,0.11982,19.036,2.316,0.18456,0.0
3415.28401,N14,0.12393,20.673,2.304,0.19055,0.0
3415.43641,N14,0.12173,21.767,2.311,0.187145,0.0
3415.58881,N14,0.11762,20.6,2.292,0.191756,0.0
3415.74121,N14,0.11351,19.433,2.296,0.188474,0.0
3415.89361,N14,0.10941,18.285,2.303,0.184165,0.0
3416.04601,N14,0.10724,19.536,2.302,0.18348,0.0
3416.19841,N14,0.11587,20.786,2.313,0.183771,0.0
3416.35081,N14,0.12449,20.542,2.321,0.184967,0.0
3416.50321,N14,0.12625,19.747,2.309,0.189886,0.0
3416.65561,N14,0.12154,18.951,2.285,0.195969,0.0
